correct_at_stop,hybrid_stop_budget,invalid_extraction_driven_uncertainty,invalid_rate_at_stop,margin_missed_recovery_opportunity,margin_stop_budget,margin_to_hybrid_override,n16_correct,plurality_switches_t2_t16,policy_id,premature_stop_with_missed_recovery,primary_category,question_index,regression_avoided,safe_early_stop,stable_wrong_trajectory,stop_budget,successful_hybrid_intervention,unnecessary_continuation,unstable_trajectory
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,2,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,5,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,6,False,True,False,2,False,False,False
True,10,False,0.0,False,10,False,True,1,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,7,False,True,False,9,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,22,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,23,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,29,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,32,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,39,False,True,False,2,False,False,False
False,10,False,0.0,False,4,True,False,1,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,43,False,True,False,8,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,57,False,True,False,2,False,False,False
True,5,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,58,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,73,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,75,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,79,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,83,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,87,False,True,False,2,False,False,False
True,7,False,0.0,False,4,True,True,1,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,89,False,True,False,7,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,92,False,True,False,2,False,False,False
False,5,True,0.5,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,99,False,True,True,4,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,106,False,True,False,2,False,False,False
False,7,True,0.7142857142857143,False,4,True,False,1,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,110,False,True,False,7,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,113,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,139,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,146,False,True,False,2,False,False,False
False,16,True,0.35714285714285715,False,16,False,False,3,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,147,False,True,False,14,False,False,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,155,False,True,False,2,False,False,False
False,14,False,0.0,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,156,False,True,True,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,160,False,True,False,2,False,False,False
False,16,False,0.0,False,2,True,False,4,safe_logistic_start2_every_sample_lambda10,False,unstable_trajectory,164,False,True,False,2,False,False,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,169,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,174,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,175,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,1,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,184,False,True,False,13,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,185,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,186,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,187,False,True,False,2,False,False,False
True,16,True,0.375,False,16,False,True,2,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,189,False,False,False,16,False,False,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,193,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,199,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,203,False,True,False,2,False,False,False
False,16,False,0.0,False,4,True,False,1,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,204,False,True,False,8,False,False,False
False,3,False,0.0,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,217,False,True,True,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,230,False,True,False,2,False,False,False
False,8,False,0.0,True,2,True,True,1,safe_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,234,False,False,False,2,True,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,235,False,True,False,2,False,False,False
True,6,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,246,False,True,False,2,False,False,False
False,16,True,1.0,False,16,False,False,0,safe_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,248,False,False,True,16,False,True,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,255,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,259,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,269,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,280,False,True,False,2,False,False,False
False,9,True,0.875,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,292,False,True,True,8,False,False,False
True,6,False,0.0,False,4,True,True,1,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,294,False,True,False,5,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,300,False,True,False,2,False,False,False
False,3,False,0.0,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,301,False,True,True,2,False,False,False
True,16,True,0.375,False,16,False,True,2,safe_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,302,False,False,False,16,False,True,True
True,4,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,304,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,307,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,3,safe_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,309,False,False,False,16,False,True,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,311,False,True,False,2,False,False,False
False,3,False,0.0,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,stable_wrong_trajectory,317,False,True,True,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,318,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,319,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,321,False,True,False,2,False,False,False
False,16,True,0.7333333333333333,False,2,True,False,0,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,327,False,True,True,15,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,341,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,344,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,True,1,safe_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,357,False,False,False,12,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,361,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,363,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,370,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,4,safe_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,372,False,False,False,16,False,True,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,375,False,True,False,2,False,False,False
False,16,False,0.0,True,2,True,True,1,safe_logistic_start2_every_sample_lambda10,True,premature_stop_with_missed_recovery,380,False,False,False,2,True,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,384,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,399,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,411,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,413,False,True,False,2,False,False,False
False,16,True,0.7333333333333333,False,4,True,False,1,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,419,False,True,False,15,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,433,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,434,False,True,False,2,False,False,False
True,5,True,0.5,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,436,False,True,False,4,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,452,False,True,False,2,False,False,False
True,4,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,459,False,True,False,2,False,False,False
False,16,False,0.0,False,4,True,False,3,safe_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,460,False,False,False,16,False,True,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,462,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,463,False,True,False,2,False,False,False
False,16,False,0.0,False,16,False,False,3,safe_logistic_start2_every_sample_lambda10,False,unnecessary_continuation,466,False,False,False,16,False,True,True
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,471,False,True,False,2,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,472,False,True,False,2,False,False,False
False,16,True,0.9090909090909091,False,9,True,False,1,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,475,False,True,False,11,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,479,False,True,False,2,False,False,False
True,16,True,0.07142857142857142,False,16,False,True,2,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,482,False,True,False,14,False,False,True
True,15,True,0.9333333333333333,False,14,True,True,1,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,483,False,True,False,15,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,484,False,True,False,2,False,False,False
False,16,True,0.2222222222222222,False,16,False,False,0,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,490,False,True,True,9,False,False,False
True,3,False,0.0,False,2,True,True,0,safe_logistic_start2_every_sample_lambda10,False,safe_early_stop,492,False,True,False,2,False,False,False
False,16,True,0.26666666666666666,False,2,True,False,1,safe_logistic_start2_every_sample_lambda10,False,invalid_extraction_driven_uncertainty,494,False,True,False,15,False,False,False
