question_index,prefix,plurality_vote_key,plurality_correct,valid_answers,consensus,answer_entropy,vote_margin,unique_answers,answer_stability,invalid_extraction_rate,cumulative_output_tokens,delta_consensus,delta_entropy,delta_vote_margin,plurality_changed_previous_step,plurality_switches_so_far,longest_stable_streak_so_far,top_two_count_gap,recent_current_plurality_support,answer_change_risk,missed_recovery_risk,regression_risk,safe_stop,unsafe_stop
10,12,sympy:2220,1,12,1.0,-0.0,1.0,1,12,0.0,4506,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
10,13,sympy:2220,1,13,1.0,-0.0,1.0,1,13,0.0,4859,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
10,14,sympy:2220,1,14,1.0,-0.0,1.0,1,14,0.0,5252,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
10,15,sympy:2220,1,15,1.0,-0.0,1.0,1,15,0.0,5624,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
10,16,sympy:2220,1,16,1.0,-0.0,1.0,1,16,0.0,6044,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
11,1,,0,0,,,,0,0,1.0,1024,0.0,0.0,0.0,0,0,0,0,0.0,1,0,0,1,1
11,2,sympy:8/63,0,1,1.0,-0.0,1.0,1,1,0.5,1873,1.0,-0.0,1.0,0,0,1,1,1.0,0,0,0,1,0
11,3,sympy:8/63,0,2,0.5,0.6931471805599453,0.0,2,2,0.3333333333333333,2775,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,0,0,0,1,0
11,4,sympy:8/63,0,3,0.3333333333333333,1.0986122886681096,0.0,3,3,0.25,3663,-0.16666666666666669,0.4054651081081643,0.0,0,0,3,0,0.3333333333333333,0,0,0,1,0
11,5,sympy:8/63,0,4,0.25,1.3862943611198906,0.0,4,4,0.2,4462,-0.08333333333333331,0.287682072451781,0.0,0,0,4,0,0.0,0,0,0,1,0
11,6,sympy:8/63,0,5,0.2,1.6094379124341005,0.0,5,5,0.16666666666666666,5249,-0.04999999999999999,0.22314355131420993,0.0,0,0,5,0,0.0,0,0,0,1,0
11,7,sympy:8/63,0,5,0.2,1.6094379124341005,0.0,5,6,0.2857142857142857,6273,0.0,0.0,0.0,0,0,6,0,0.0,0,0,0,1,0
11,8,sympy:8/63,0,6,0.16666666666666666,1.791759469228055,0.0,6,7,0.25,7177,-0.033333333333333354,0.18232155679395445,0.0,0,0,7,0,0.0,0,0,0,1,0
11,9,sympy:8/63,0,6,0.16666666666666666,1.791759469228055,0.0,6,8,0.3333333333333333,8201,0.0,0.0,0.0,0,0,8,0,0.0,0,0,0,1,0
11,10,sympy:8/63,0,7,0.2857142857142857,1.7478680974667573,0.14285714285714285,6,9,0.3,9206,0.11904761904761904,-0.04389137176129765,0.14285714285714285,0,0,9,1,0.5,0,0,0,1,0
11,11,sympy:8/63,0,8,0.25,1.732867951399863,0.0,6,10,0.2727272727272727,10122,-0.0357142857142857,-0.01500014606689426,-0.14285714285714285,0,0,10,0,0.5,0,0,0,1,0
11,12,sympy:8/63,0,9,0.2222222222222222,1.7351264569629226,0.0,6,11,0.25,10978,-0.02777777777777779,0.0022585055630595097,0.0,0,0,11,0,0.3333333333333333,0,0,0,1,0
11,13,sympy:8/63,0,9,0.2222222222222222,1.7351264569629226,0.0,6,12,0.3076923076923077,12002,0.0,0.0,0.0,0,0,12,0,0.0,0,0,0,1,0
11,14,sympy:8/63,0,9,0.2222222222222222,1.7351264569629226,0.0,6,13,0.35714285714285715,13026,0.0,0.0,0.0,0,0,13,0,0.0,0,0,0,1,0
11,15,sympy:8/63,0,10,0.2,1.8866967846580784,0.0,7,14,0.3333333333333333,13836,-0.0222222222222222,0.15157032769515588,0.0,0,0,14,0,0.0,0,0,0,1,0
11,16,sympy:8/63,0,10,0.2,1.8866967846580784,0.0,7,15,0.375,14860,0.0,0.0,0.0,0,0,15,0,0.0,0,0,0,1,0
12,1,sympy:284,1,1,1.0,-0.0,1.0,1,1,0.0,561,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
12,2,sympy:284,1,2,1.0,-0.0,1.0,1,2,0.0,1010,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
12,3,sympy:284,1,3,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,3,0.0,1517,-0.33333333333333337,0.6365141682948128,-0.6666666666666667,0,0,3,1,0.6666666666666666,0,0,0,1,0
12,4,sympy:284,1,4,0.75,0.5623351446188083,0.5,2,4,0.0,2139,0.08333333333333337,-0.07417902367600449,0.16666666666666669,0,0,4,2,0.6666666666666666,0,0,0,1,0
12,5,sympy:284,1,5,0.8,0.5004024235381879,0.6,2,5,0.0,2746,0.050000000000000044,-0.06193272108062042,0.09999999999999998,0,0,5,3,0.6666666666666666,0,0,0,1,0
12,6,sympy:284,1,6,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,6,0.0,3196,0.033333333333333326,-0.04984121467188324,0.06666666666666665,0,0,6,4,1.0,0,0,0,1,0
12,7,sympy:284,1,7,0.8571428571428571,0.410116318288409,0.7142857142857143,2,7,0.0,3945,0.023809523809523725,-0.04044489057789563,0.04761904761904767,0,0,7,5,1.0,0,0,0,1,0
12,8,sympy:284,1,8,0.875,0.37677016125643675,0.75,2,8,0.0,4408,0.017857142857142905,-0.033346157031972246,0.0357142857142857,0,0,8,6,1.0,0,0,0,1,0
12,9,sympy:284,1,9,0.7777777777777778,0.5297061990576545,0.5555555555555556,2,9,0.0,4910,-0.09722222222222221,0.15293603780121773,-0.19444444444444442,0,0,9,5,0.6666666666666666,0,0,0,1,0
12,10,sympy:284,1,10,0.8,0.5004024235381879,0.6,2,10,0.0,5576,0.022222222222222254,-0.029303775519466613,0.0444444444444444,0,0,10,6,0.6666666666666666,0,0,0,1,0
12,11,sympy:284,1,11,0.8181818181818182,0.47413931305783735,0.6363636363636364,2,11,0.0,6114,0.018181818181818188,-0.026263110480350516,0.036363636363636376,0,0,11,7,0.6666666666666666,0,0,0,1,0
12,12,sympy:284,1,12,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,12,0.0,6943,0.015151515151515138,-0.023578104191532723,0.030303030303030276,0,0,12,8,1.0,0,0,0,1,0
12,13,sympy:284,1,13,0.8461538461538461,0.4293230219306162,0.6923076923076923,2,13,0.0,7967,0.012820512820512775,-0.021238186935688408,0.02564102564102566,0,0,13,9,1.0,0,0,0,1,0
12,14,sympy:284,1,14,0.8571428571428571,0.410116318288409,0.7142857142857143,2,14,0.0,8523,0.01098901098901095,-0.019206703642207223,0.02197802197802201,0,0,14,10,1.0,0,0,0,1,0
12,15,sympy:284,1,15,0.8666666666666667,0.39267446722755217,0.7333333333333333,2,15,0.0,9093,0.009523809523809601,-0.017441851060856828,0.01904761904761898,0,0,15,11,1.0,0,0,0,1,0
12,16,sympy:284,1,16,0.875,0.37677016125643675,0.75,2,16,0.0,9542,0.008333333333333304,-0.015904305971115418,0.01666666666666672,0,0,16,12,1.0,0,0,0,1,0
13,1,sympy:5,1,1,1.0,-0.0,1.0,1,1,0.0,209,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
13,2,sympy:5,1,2,1.0,-0.0,1.0,1,2,0.0,479,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
13,3,sympy:5,1,3,1.0,-0.0,1.0,1,3,0.0,707,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
13,4,sympy:5,1,4,1.0,-0.0,1.0,1,4,0.0,932,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
13,5,sympy:5,1,5,1.0,-0.0,1.0,1,5,0.0,1154,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
13,6,sympy:5,1,6,1.0,-0.0,1.0,1,6,0.0,1392,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
13,7,sympy:5,1,7,1.0,-0.0,1.0,1,7,0.0,1627,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
13,8,sympy:5,1,8,1.0,-0.0,1.0,1,8,0.0,1852,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
13,9,sympy:5,1,9,1.0,-0.0,1.0,1,9,0.0,2109,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
13,10,sympy:5,1,10,1.0,-0.0,1.0,1,10,0.0,2346,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
13,11,sympy:5,1,11,1.0,-0.0,1.0,1,11,0.0,2610,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
13,12,sympy:5,1,12,1.0,-0.0,1.0,1,12,0.0,2859,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
13,13,sympy:5,1,13,1.0,-0.0,1.0,1,13,0.0,3105,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
13,14,sympy:5,1,14,1.0,-0.0,1.0,1,14,0.0,4129,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
13,15,sympy:5,1,15,1.0,-0.0,1.0,1,15,0.0,4383,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
13,16,sympy:5,1,16,1.0,-0.0,1.0,1,16,0.0,4601,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
14,1,sympy:10,0,1,1.0,-0.0,1.0,1,1,0.0,310,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
14,2,sympy:10,0,2,0.5,0.6931471805599453,0.0,2,2,0.0,709,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,0,0,0,1,0
14,3,sympy:10,0,3,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,3,0.0,968,0.16666666666666663,-0.05663301226513251,0.3333333333333333,0,0,3,1,0.6666666666666666,0,0,0,1,0
14,4,sympy:10,0,4,0.75,0.5623351446188083,0.5,2,4,0.0,1190,0.08333333333333337,-0.07417902367600449,0.16666666666666669,0,0,4,2,0.6666666666666666,0,0,0,1,0
14,5,sympy:10,0,5,0.8,0.5004024235381879,0.6,2,5,0.0,1448,0.050000000000000044,-0.06193272108062042,0.09999999999999998,0,0,5,3,1.0,0,0,0,1,0
14,6,sympy:10,0,6,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,6,0.0,1680,0.033333333333333326,-0.04984121467188324,0.06666666666666665,0,0,6,4,1.0,0,0,0,1,0
14,7,sympy:10,0,7,0.8571428571428571,0.410116318288409,0.7142857142857143,2,7,0.0,1923,0.023809523809523725,-0.04044489057789563,0.04761904761904767,0,0,7,5,1.0,0,0,0,1,0
14,8,sympy:10,0,8,0.75,0.5623351446188083,0.5,2,8,0.0,2356,-0.1071428571428571,0.1522188263303993,-0.2142857142857143,0,0,8,4,0.6666666666666666,0,0,0,1,0
14,9,sympy:10,0,9,0.7777777777777778,0.5297061990576545,0.5555555555555556,2,9,0.0,2567,0.02777777777777779,-0.03262894556115381,0.05555555555555558,0,0,9,5,0.6666666666666666,0,0,0,1,0
14,10,sympy:10,0,10,0.8,0.5004024235381879,0.6,2,10,0.0,2794,0.022222222222222254,-0.029303775519466613,0.0444444444444444,0,0,10,6,0.6666666666666666,0,0,0,1,0
14,11,sympy:10,0,11,0.8181818181818182,0.47413931305783735,0.6363636363636364,2,11,0.0,3049,0.018181818181818188,-0.026263110480350516,0.036363636363636376,0,0,11,7,1.0,0,0,0,1,0
14,12,sympy:10,0,12,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,12,0.0,3297,0.015151515151515138,-0.023578104191532723,0.030303030303030276,0,0,12,8,1.0,0,0,0,1,0
14,13,sympy:10,0,13,0.8461538461538461,0.4293230219306162,0.6923076923076923,2,13,0.0,3524,0.012820512820512775,-0.021238186935688408,0.02564102564102566,0,0,13,9,1.0,0,0,0,1,0
14,14,sympy:10,0,14,0.8571428571428571,0.410116318288409,0.7142857142857143,2,14,0.0,3768,0.01098901098901095,-0.019206703642207223,0.02197802197802201,0,0,14,10,1.0,0,0,0,1,0
14,15,sympy:10,0,15,0.8666666666666667,0.39267446722755217,0.7333333333333333,2,15,0.0,4017,0.009523809523809601,-0.017441851060856828,0.01904761904761898,0,0,15,11,1.0,0,0,0,1,0
14,16,sympy:10,0,16,0.875,0.37677016125643675,0.75,2,16,0.0,4200,0.008333333333333304,-0.015904305971115418,0.01666666666666672,0,0,16,12,1.0,0,0,0,1,0
15,1,sympy:-1*5*i + 6,1,1,1.0,-0.0,1.0,1,1,0.0,672,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
15,2,sympy:-1*5*i + 6,1,2,1.0,-0.0,1.0,1,2,0.0,1326,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
15,3,sympy:-1*5*i + 6,1,3,1.0,-0.0,1.0,1,3,0.0,1869,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
15,4,sympy:-1*5*i + 6,1,4,1.0,-0.0,1.0,1,4,0.0,2350,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
15,5,sympy:-1*5*i + 6,1,5,1.0,-0.0,1.0,1,5,0.0,2931,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
15,6,sympy:-1*5*i + 6,1,6,1.0,-0.0,1.0,1,6,0.0,3572,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
15,7,sympy:-1*5*i + 6,1,7,1.0,-0.0,1.0,1,7,0.0,4175,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
15,8,sympy:-1*5*i + 6,1,8,1.0,-0.0,1.0,1,8,0.0,4833,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
15,9,sympy:-1*5*i + 6,1,9,1.0,-0.0,1.0,1,9,0.0,5439,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
15,10,sympy:-1*5*i + 6,1,10,1.0,-0.0,1.0,1,10,0.0,6165,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
15,11,sympy:-1*5*i + 6,1,11,1.0,-0.0,1.0,1,11,0.0,6742,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
15,12,sympy:-1*5*i + 6,1,12,1.0,-0.0,1.0,1,12,0.0,7467,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
15,13,sympy:-1*5*i + 6,1,13,1.0,-0.0,1.0,1,13,0.0,7981,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
15,14,sympy:-1*5*i + 6,1,14,0.9285714285714286,0.25731864054383163,0.8571428571428571,2,14,0.0,8861,-0.0714285714285714,0.25731864054383163,-0.1428571428571429,0,0,14,12,0.6666666666666666,0,0,0,1,0
15,15,sympy:-1*5*i + 6,1,15,0.9333333333333333,0.24493002679463532,0.8666666666666667,2,15,0.0,9885,0.004761904761904745,-0.012388613749196309,0.009523809523809601,0,0,15,13,0.6666666666666666,0,0,0,1,0
15,16,sympy:-1*5*i + 6,1,16,0.9375,0.2337916587064593,0.875,2,16,0.0,10480,0.004166666666666652,-0.011138368088176032,0.008333333333333304,0,0,16,14,0.6666666666666666,0,0,0,1,0
16,1,sympy:-50,1,1,1.0,-0.0,1.0,1,1,0.0,250,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
16,2,sympy:-50,1,2,1.0,-0.0,1.0,1,2,0.0,546,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
16,3,sympy:-50,1,3,1.0,-0.0,1.0,1,3,0.0,802,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
16,4,sympy:-50,1,4,1.0,-0.0,1.0,1,4,0.0,1112,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
16,5,sympy:-50,1,5,1.0,-0.0,1.0,1,5,0.0,1291,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
16,6,sympy:-50,1,6,1.0,-0.0,1.0,1,6,0.0,1460,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
16,7,sympy:-50,1,7,1.0,-0.0,1.0,1,7,0.0,1765,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
16,8,sympy:-50,1,8,1.0,-0.0,1.0,1,8,0.0,2037,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
16,9,sympy:-50,1,9,1.0,-0.0,1.0,1,9,0.0,2312,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
16,10,sympy:-50,1,10,1.0,-0.0,1.0,1,10,0.0,2609,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
16,11,sympy:-50,1,11,1.0,-0.0,1.0,1,11,0.0,2892,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
16,12,sympy:-50,1,12,1.0,-0.0,1.0,1,12,0.0,3209,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
16,13,sympy:-50,1,13,1.0,-0.0,1.0,1,13,0.0,3437,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
16,14,sympy:-50,1,14,1.0,-0.0,1.0,1,14,0.0,3721,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
16,15,sympy:-50,1,15,1.0,-0.0,1.0,1,15,0.0,3947,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
16,16,sympy:-50,1,16,1.0,-0.0,1.0,1,16,0.0,4186,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
17,1,sympy:pi/2,0,1,1.0,-0.0,1.0,1,1,0.0,628,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
17,2,sympy:pi/2,0,2,0.5,0.6931471805599453,0.0,2,2,0.0,1259,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,0,0,0,1,0
17,3,sympy:pi,1,3,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,1,0.0,1764,0.16666666666666663,-0.05663301226513251,0.3333333333333333,1,1,2,1,0.6666666666666666,1,0,1,1,0
17,4,sympy:pi,1,4,0.75,0.5623351446188083,0.5,2,2,0.0,2530,0.08333333333333337,-0.07417902367600449,0.16666666666666669,0,1,2,2,1.0,1,0,1,1,0
17,5,sympy:pi,1,5,0.6,0.6730116670092565,0.2,2,3,0.0,3028,-0.15000000000000002,0.11067652239044823,-0.3,0,1,3,1,0.6666666666666666,1,0,1,1,0
17,6,sympy:pi/2,0,6,0.5,0.6931471805599453,0.0,2,1,0.0,3633,-0.09999999999999998,0.020135513550688766,-0.2,1,2,3,0,0.6666666666666666,0,0,0,1,0
17,7,sympy:pi/2,0,7,0.42857142857142855,1.0042424730540764,0.0,3,2,0.0,4248,-0.07142857142857145,0.31109529249413115,0.0,0,2,3,0,0.6666666666666666,0,0,0,1,0
17,8,sympy:pi/2,0,8,0.375,1.2554823251787535,0.0,4,3,0.0,4888,-0.05357142857142855,0.25123985212467703,0.0,0,2,3,0,0.3333333333333333,0,0,0,1,0
17,9,sympy:pi,1,9,0.4444444444444444,1.2148896539491203,0.1111111111111111,4,1,0.0,5623,0.06944444444444442,-0.04059267122963317,0.1111111111111111,1,3,3,1,0.3333333333333333,1,0,1,1,0
17,10,sympy:pi/2,0,10,0.4,1.1935496040981333,0.0,4,1,0.0,6623,-0.0444444444444444,-0.02134004985098703,-0.1111111111111111,1,4,3,0,0.3333333333333333,0,0,0,1,0
17,11,sympy:pi/2,0,11,0.36363636363636365,1.3896811919839047,0.0,5,2,0.0,7339,-0.036363636363636376,0.19613158788577145,0.0,0,4,3,0,0.3333333333333333,0,0,0,1,0
17,12,sympy:pi/2,0,12,0.3333333333333333,1.5607104090414066,0.0,6,3,0.0,8011,-0.03030303030303033,0.17102921705750185,0.0,0,4,3,0,0.3333333333333333,0,0,0,1,0
17,13,sympy:pi,1,13,0.38461538461538464,1.5193826646423012,0.07692307692307693,6,1,0.0,8493,0.05128205128205132,-0.04132774439910536,0.07692307692307693,1,5,3,1,0.3333333333333333,1,0,1,1,0
17,14,sympy:pi/2,0,14,0.35714285714285715,1.4894588207337582,0.0,6,1,0.0,9517,-0.027472527472527486,-0.02992384390854297,-0.07692307692307693,1,6,3,0,0.3333333333333333,0,0,0,1,0
17,15,sympy:pi/2,0,15,0.3333333333333333,1.5426719687381505,0.0,6,2,0.0,10113,-0.023809523809523836,0.05321314800439225,0.0,0,6,3,0,0.3333333333333333,0,0,0,1,0
17,16,sympy:pi/2,0,16,0.375,1.511086176073611,0.0625,6,3,0.0,11137,0.041666666666666685,-0.031585792664539536,0.0625,0,6,3,1,0.6666666666666666,0,0,0,1,0
18,1,sympy:28,1,1,1.0,-0.0,1.0,1,1,0.0,471,0.0,0.0,0.0,0,0,1,1,1.0,1,0,1,1,0
18,2,sympy:28,1,2,1.0,-0.0,1.0,1,2,0.0,900,0.0,0.0,0.0,0,0,2,2,1.0,1,0,1,1,0
18,3,sympy:28,1,3,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,3,0.0,1340,-0.33333333333333337,0.6365141682948128,-0.6666666666666667,0,0,3,1,0.6666666666666666,1,0,1,1,0
18,4,sympy:28,1,4,0.5,0.6931471805599453,0.0,2,4,0.0,1908,-0.16666666666666663,0.05663301226513251,-0.3333333333333333,0,0,4,0,0.3333333333333333,1,0,1,1,0
18,5,sympy:28,1,5,0.6,0.6730116670092565,0.2,2,5,0.0,2497,0.09999999999999998,-0.020135513550688766,0.2,0,0,5,1,0.3333333333333333,1,0,1,1,0
18,6,sympy:28,1,6,0.5,0.6931471805599453,0.0,2,6,0.0,3044,-0.09999999999999998,0.020135513550688766,-0.2,0,0,6,0,0.3333333333333333,1,0,1,1,0
18,7,sympy:56,0,7,0.5714285714285714,0.6829081047004717,0.14285714285714285,2,1,0.0,3402,0.0714285714285714,-0.01023907585947359,0.14285714285714285,1,1,6,1,0.6666666666666666,0,0,0,1,0
18,8,sympy:56,0,8,0.5,0.9743147528693494,0.125,3,2,0.0,3893,-0.0714285714285714,0.29140664816887774,-0.01785714285714285,0,1,6,1,0.6666666666666666,0,0,0,1,0
18,9,sympy:56,0,9,0.5555555555555556,0.936888307539016,0.2222222222222222,3,3,0.0,4376,0.05555555555555558,-0.03742644533033346,0.09722222222222221,0,1,6,2,0.6666666666666666,0,0,0,1,0
18,10,sympy:56,0,10,0.5,1.0296530140645737,0.2,3,4,0.0,4937,-0.05555555555555558,0.09276470652555768,-0.0222222222222222,0,1,6,2,0.3333333333333333,0,0,0,1,0
18,11,sympy:56,0,11,0.5454545454545454,0.9949236325717752,0.2727272727272727,3,5,0.0,5321,0.045454545454545414,-0.03472938149279847,0.0727272727272727,0,1,6,3,0.6666666666666666,0,0,0,1,0
18,12,sympy:56,0,12,0.5,1.0114042647073518,0.16666666666666666,3,6,0.0,5903,-0.045454545454545414,0.0164806321355766,-0.10606060606060605,0,1,6,2,0.3333333333333333,0,0,0,1,0
18,13,sympy:56,0,13,0.46153846153846156,1.0123308391031736,0.07692307692307693,3,7,0.0,6326,-0.038461538461538436,0.0009265743958217776,-0.08974358974358973,0,1,7,1,0.3333333333333333,0,0,0,1,0
18,14,sympy:56,0,14,0.42857142857142855,1.060944240790747,0.07142857142857142,3,8,0.0,6825,-0.032967032967033016,0.04861340168757344,-0.005494505494505503,0,1,8,1,0.0,0,0,0,1,0
18,15,sympy:28,1,15,0.4,1.0549201679861442,0.0,3,1,0.0,7351,-0.028571428571428525,-0.00602407280460282,-0.07142857142857142,1,2,8,0,0.6666666666666666,1,0,1,1,0
18,16,sympy:56,0,16,0.4375,1.0433534269422904,0.0625,3,1,0.0,7761,0.03749999999999998,-0.011566741043853801,0.0625,1,3,8,1,0.3333333333333333,0,0,0,1,0
19,1,sympy:3,1,1,1.0,-0.0,1.0,1,1,0.0,902,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
19,2,sympy:3,1,2,1.0,-0.0,1.0,1,2,0.0,1926,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
19,3,sympy:3,1,3,1.0,-0.0,1.0,1,3,0.0,2516,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
19,4,sympy:3,1,4,1.0,-0.0,1.0,1,4,0.0,2992,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
19,5,sympy:3,1,5,1.0,-0.0,1.0,1,5,0.0,3800,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
19,6,sympy:3,1,6,1.0,-0.0,1.0,1,6,0.0,4279,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
19,7,sympy:3,1,7,1.0,-0.0,1.0,1,7,0.0,4987,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
19,8,sympy:3,1,8,1.0,-0.0,1.0,1,8,0.0,5400,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
19,9,sympy:3,1,9,1.0,-0.0,1.0,1,9,0.0,5853,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
19,10,sympy:3,1,10,1.0,-0.0,1.0,1,10,0.0,6453,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
19,11,sympy:3,1,11,1.0,-0.0,1.0,1,11,0.0,6898,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
19,12,sympy:3,1,11,1.0,-0.0,1.0,1,12,0.08333333333333333,7922,0.0,0.0,0.0,0,0,12,11,1.0,0,0,0,1,0
19,13,sympy:3,1,12,1.0,-0.0,1.0,1,13,0.07692307692307693,8477,0.0,0.0,0.0,0,0,13,12,1.0,0,0,0,1,0
19,14,sympy:3,1,13,1.0,-0.0,1.0,1,14,0.07142857142857142,8923,0.0,0.0,0.0,0,0,14,13,1.0,0,0,0,1,0
19,15,sympy:3,1,14,1.0,-0.0,1.0,1,15,0.06666666666666667,9888,0.0,0.0,0.0,0,0,15,14,1.0,0,0,0,1,0
19,16,sympy:3,1,15,1.0,-0.0,1.0,1,16,0.0625,10343,0.0,0.0,0.0,0,0,16,15,1.0,0,0,0,1,0
20,1,sympy:9*i + 6,1,1,1.0,-0.0,1.0,1,1,0.0,168,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
20,2,sympy:9*i + 6,1,2,1.0,-0.0,1.0,1,2,0.0,1192,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
20,3,sympy:9*i + 6,1,3,1.0,-0.0,1.0,1,3,0.0,1366,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
20,4,sympy:9*i + 6,1,4,1.0,-0.0,1.0,1,4,0.0,1574,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
20,5,sympy:9*i + 6,1,5,1.0,-0.0,1.0,1,5,0.0,1764,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
20,6,sympy:9*i + 6,1,6,1.0,-0.0,1.0,1,6,0.0,1929,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
20,7,sympy:9*i + 6,1,7,1.0,-0.0,1.0,1,7,0.0,2107,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
20,8,sympy:9*i + 6,1,8,1.0,-0.0,1.0,1,8,0.0,2277,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
20,9,sympy:9*i + 6,1,9,1.0,-0.0,1.0,1,9,0.0,2468,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
20,10,sympy:9*i + 6,1,10,1.0,-0.0,1.0,1,10,0.0,2648,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
20,11,sympy:9*i + 6,1,11,1.0,-0.0,1.0,1,11,0.0,2828,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
20,12,sympy:9*i + 6,1,12,1.0,-0.0,1.0,1,12,0.0,3013,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
